,cleaned_text,target
5319,simulated nuclear attack attacker nato weapon 516x100 kt target tolyatti oral saransk alatyr otradnyy,0
8353,jfc peterdutton first class arsehole evil politician australia refugee srilanka auspol,0
3101,sorry usually try keep pg veritable cornucopia lie trump told america lifeordea,0
317,dont get bias flipping short annihilation incoming,0
2385,country turmoil economy collapsed people rebelling gathered african count,0
648,long lifetime survivingrkelly part 2 aired earlier month one girlfriend went live faceboo,0
10876,dont soundcloud here article lot way donate help people wildlife australia,0
2916,brain damage entered chat,0
6525,brazilian senator creator law abuse authority protects ba,0
7916,caught comment new cover design theyre right really capture pandemonium terror,0
1223,bloody coward made sure entered field troop ensure wouldnt booed since,0
8293,tradies backbone union movement top bloke,0
9292,last night snowstorm sure delivered chaos city least backyard look quite pretty winter,0
688,bsf jawan killed naugam sector avalanche,1
922,excited share longawaited nextjs notion staticallygenerated blog example tech,0
11154,moscow mitch must stand history continues discover greater part traitorous activity politic,0
3856,umi forgot trailer im literally tear honey boy destroy,0
10164,natural phenomenon consider volcano alone tragedy consider plight thousand,0
6816,thanks nurse however isnt quite physical injury close woman wou,0
501,there doubt official downplaying arson role australia fire global,0
6362,tesla hacking competition offer 1 million free car someone hijack model 3,0
2766,cause ego crushed point,0
2737,ang cute mag smile nung crush ko,0
1216,good grief thats shower thats fucking jet wash careful aim ceiling well take bloody paint,0
6426,take action hijacker 33,0
5654,testimony stand sure,0
42,rt prince harry confirmed mother princess diana death accident,1
9508,isi strap suicide vest puppy horror footage sick front line bomb tactic,0
1728,well maybe burning building particularly staff definitely burn tax code,0
2418,patient thing unfolding,0
8911,jaskier sigh dramatically geralt jaskier sigh louder geralt jaskier scream geralt want jaskie,0
4330,god sometimes take u troubled water drown u cleanse u,0
8129,also information siege team ubisoft splitting probably ha,0
7484,early glass mudslide right thirsty drink yummy,0
7299,let mayhem begin birdsofprey theater february 7,0
5494,sorry bro fire xbox series x plug 4tb hard drive,0
5948,good thing like example putting planet b,0
5027,darna updated list evacuation center batangas organization collect donation,0
9388,man fallen river lego city start rescue helicopter hey build helicopter,0
5241,thread book ruth begin going story man day judge judged w,0
8994,cheese double speedup seismic wave propagation code specfem3d visit website,0
3345,bernies surging poll get ready deluged manufactured controversy,0
4838,dmregister rt tdavisdmr man believed ended daylong standoff police setting fire,1
7982,member vlive need block panic attack,0
8450,engineer 2nd engineer regiment continue help rescue assist wildlife alongside,0
2136,thats adorable bob please keep sharing little ditty u appreciative chap whilst ignor,0
686,,0
1371,awful dont know continually propagate body shame celebrate body,0
5436,marlian dey fear wan check result thought manner,0
8045,ps4 controller fucked bad dont money get new one panicking boi,0
7560,9 year fukushima became synonymous nuclear disaster area help kick 2020 summer olympics tokyo,0
4240,true hilarious govt claim error correction past projection model emission reduction due,0
9686,kulmiye party sunk new low never seen worldwide somaliland politic ethical behaviourpresident bih,0
7490,depends much paint actually lmao mudslidejustugh gon na everywhere,0
643,congress attacked modi called hindu jinnah using word like hindu jinnah hindu terror,0
8793,dude alone theatre screamed felt,0
1272,people choose whats art tattoo people heart beat get blown framed,0
4928,10 year ago today 453pm 70 earthquake struck haiti picentre close logne hit people le,1
3201,think bruno blamed death,0
6110,id lot concerned uncle andrew dead paedophile mate har,0
11061,secret treasure official mv wound dont forget stream ha yoonbin ben wound official mv li,0
8751,ive entered giveaway win copy insurgencysandstorm steam check,0
2718,bad ive watched dozen time amp cant definitively say thats boy girl al,0
2891,highdefinition satellite image 330 pm severe tropical cyclone claudia,0
2193,check carbon monoxide also talk emergency keep saying fi,0
9405,feigning illness get carried stretcher thus morally leaving responsibility bill date,1
7286,grandson munich massacre terrorist running congress,0
319,yet see danger lurking hastening annihilation n,0
2710,laptop crashed couldnt write code slept thinking could become mark zuckerberg,0
6359,stop hijack doctor gon na need come saturday resu,0
9345,went like 0100 scale able touch hidden emotion lately feel like,0
9322,yow got ta storm twitch hq shmack sense,0
8286,razed decipher,0
10250,seeing soobin seeing,0
10123,wotv news oneofakind armored stormchasing vehicle withstands 175 mph wind,0
6346,hijack tweet purpose kim sunggyu live,0
8995,scientist ass hazard urbanization hide fault scientist san diego address geosphere op,0
9948,opec say climate activist perhaps greatest threat industry going forward say fossil fuel industr,0
5333,snappy combo reward rapid fire input mechanic accessible enough really ge,0
2010,new image released ayn alassad airbase attacked iranian ballistic missile remember,0
8710,life made may seem wrong ive never surer life ruin way,0
10338,let lie hv traumatised family rt apart fr,0
1403,form human trafficking making money life military doesnt care kid,0
5628,burning flame unbridled passion wait passionate flame unbridled burning,0
2019,died u critical case casualty transferred c17 flying hospital air force nurse fli,0
5047,hello ph social medium sorry loudness need validated list evacuation centre location,0
6156,ticket going well night better get quick vip amp standard ticket available coys thfc,0
10582,turning violent storm across uk cousin home county sur,1
1961,well asked definition climate change possibly,0
9783,everyone staring admiring amazed survived trap set,0
6700,colorado police arrest suspect 8 injured apparent random stabbing national,1
3565,warning got invite fixing science conference na political org,0
339,lately ive thinking miriam rose ungunmerr baumann gerard manley hopkins tell,0
3605,train cambridge king cross cancelled due derailed train hope everyone okay,1
74,oo think felt aftershock,0
5867,mess become much weird animal like dinosaur giant vegetabl,0
1893,buy eternity mind fun flame burning desire im living single one compare tell,0
1414,lmao fr ill help put body bag little community service im,0
1767,1 fire 4 building knock power thousand would purposeful attack power grid maybe,1
3095,nirbhaya rape supreme court dismisses curative petition filed two death row convict nirbhayaverdict ni,0
8700,silence x1 want try shut oneits louder oneits x1s voice,0
5921,climate change responsible forest fire australia,0
808,hachisan88 leon claire fight bioterrorism busy day thats value time spend,0
9437,yessir higgins could put dude stretcher chose football getting soft,0
3270,opinion state nerc found necessary increase tarrif may lead,0
827,bioterrorism maldivesmeaslesoutbreak,0
10687,good read true authority declared war hong kong people use tear gas amp live round,0
345,prophesied jesus savior44 prophesies say sign time apocalypse like th,0
10023,think emotional connection brand rely car get place care,0
10580,visit giant causeway middle violent rain storm problem giant causeway north ireland,0
1352,khali body bag blaq,0
5215,get news overnight weather traffic head door morning watch eyewitness news mor,0
6510,campaign staffer 1 helping keep track thank note shell help donate,0
4785,roadworks coordinated approved group includes local road engineer netw,0
8352,remember saudi pilot shot pensacola well ag barr press conference indicated 21 saudi,0
7433,get tested weed federal job,0
5154,new eyewitness stepped forward testify,0
1631,bjp came power bombing aap chronology samjho buddhu firse congress power,0
3415,nankanasahib report sikh house demolished expulsion madhya pradesh page pak,0
8722,think back nearly 40 year basic training class mixed back,0
9565,mexican border city high alert suicide bomber threat confirms breitbart report 4 men 1 woman expected,1
10998,least 11 people killed 12 others wounded rain snowrelated incident two district azad ja,1
3364,assault velentina aisas dolan samantha adblock 5th january around 3 pm akshat awasthi clea,0
8061,onion phone w police like,0
3142,education4libs tweeted iran government chant death america medium defends iran citizen ch,0
